number,word,example
7079,intricate,Solving the mystery required unraveling an intricate web of lies and deceit.
7079,intricate,She admired the intricate lacework on the vintage dress.
7079,intricate,"The artist spent months creating the intricate mosaic, carefully placing each tile."
7079,intricate,"He explained the intricate details of the contract, making sure everyone understood the legal jargon."
7080,underlie,The economic downturn seems to underlie much of the social unrest we're seeing.
7080,underlie,What basic assumptions underlie your argument that we should invest in renewable energy?
7080,underlie,A deep-seated fear of failure may underlie her constant need for perfection.
7080,underlie,I think a lack of communication really underlies a lot of the problems in our team.
7080,underlie,The principles of fairness and equality underlie the entire legal system.
7081,uncontrollable,"The laughter was uncontrollable, erupting from him in waves."
7081,uncontrollable,His anger became uncontrollable after he learned about the betrayal.
7081,uncontrollable,"The wildfire, fueled by strong winds, was declared uncontrollable by authorities."
7081,uncontrollable,She felt an uncontrollable urge to check her phone every few minutes.
7081,uncontrollable,"The child's crying was uncontrollable, likely due to exhaustion and overstimulation."
7082,likelihood,There's a high likelihood that the game will be canceled due to the approaching storm.
7082,likelihood,"Given his past performance, there's little likelihood of him being promoted this year."
7082,likelihood,What's the likelihood of finding a parking spot downtown on a Saturday night?
7082,likelihood,"The doctor explained the likelihood of side effects from the medication, but reassured me they were usually mild."
7082,likelihood,"Based on the current economic indicators, economists are assessing the likelihood of a recession in the next quarter."
7083,scarcity,The scarcity of affordable housing is a major problem in many urban areas.
7083,scarcity,"Due to the drought, there's a real scarcity of fresh water in the region."
7083,scarcity,"During the war, people had to be resourceful because of the scarcity of basic necessities."
7083,scarcity,"The company's success is partly due to its ability to create a perceived scarcity of its products, driving up demand."
7083,scarcity,A scarcity mindset can lead to anxiety and prevent people from taking risks and pursuing opportunities.
7084,worsen,The heavy rain is expected to worsen the already difficult driving conditions.
7084,worsen,"If you don't take your medication, your symptoms could worsen significantly."
7084,worsen,The company's financial situation began to worsen after the new regulations were implemented.
7084,worsen,I'm worried that arguing about this will only worsen our relationship.
7084,worsen,"Doctors are closely monitoring his condition, hoping it doesn't worsen overnight."
7085,advocate,"She is a passionate advocate for children's rights, dedicating her time to improving their access to education and healthcare."
7085,advocate,Many environmental groups advocate for stricter regulations on industrial pollution to protect our natural resources.
