number,word,example
10075,catapult,The company hopes this new product will catapult them ahead of their competitors in the market.
10075,catapult,"Using a makeshift catapult, the kids launched water balloons at each other across the backyard."
10075,catapult,Her viral video helped catapult her to internet fame almost overnight.
10075,catapult,Archaeologists discovered the remains of an ancient catapult near the old city walls.
10076,gouge,The carpenter used a chisel to gouge out a groove in the wood.
10076,gouge,I accidentally gouged the wall while trying to move the couch.
10076,gouge,Consumers complained that gas stations were gouging prices after the hurricane.
10076,gouge,The artist carefully gouged the linoleum block to create the print's design.
10076,gouge,He felt like the mechanic was trying to gouge him by charging an exorbitant amount for the repair.
10077,rampart,The old castle's rampart offered a stunning view of the surrounding countryside.
10077,rampart,"During the siege, soldiers patrolled the rampart, vigilant for any sign of enemy activity."
10077,rampart,"Figuratively speaking, the company's strong patents formed a rampart against competitors entering the market."
10077,rampart,"We walked along the city rampart, imagining what life must have been like during the medieval period."
10077,rampart,"The environmental group acted as a rampart, protecting the endangered forest from further development."
10078,acquittal,"Despite the overwhelming evidence presented by the prosecution, the jury returned a verdict of acquittal."
10078,acquittal,The defendant's acquittal was met with outrage by the victim's family.
10078,acquittal,"After years of legal battles, she finally received an acquittal and could begin to rebuild her life."
10078,acquittal,"His lawyer argued that the lack of concrete evidence warranted an acquittal, and the judge seemed to agree."
10078,acquittal,Do you think the acquittal will encourage others to commit similar crimes?
10079,hearten,The news of her recovery began to hearten the worried family.
10079,hearten,Did the coach's pep talk hearten the team before the big game?
10079,hearten,It heartened me to see so many people volunteering their time to help the community.
10079,hearten,"Despite the setbacks, the artist's unwavering passion continued to hearten her spirit."
10079,hearten,The positive feedback on her presentation served to hearten her confidence in public speaking.
10080,cutback,The company announced a significant cutback in its research and development budget due to declining profits.
10080,cutback,"We're facing a cutback in staff hours next month, so everyone needs to be prepared to be more efficient."
10080,cutback,"Due to the economic downturn, there's been a major cutback in government spending on social programs."
10080,cutback,"After the disappointing sales figures, the marketing department experienced a severe cutback in their advertising budget."
10080,cutback,"I heard there's a cutback in travel expenses, so we might have to start doing more meetings online."
10081,ignite,The speaker's passionate words ignited a firestorm of debate among the audience.
10081,ignite,A single spark from the campfire was enough to ignite the dry grass and cause a small brush fire.
10081,ignite,We need a new marketing campaign to ignite interest in our product and boost sales.
10081,ignite,His ambition and drive seemed to ignite whenever he faced a challenging problem.
10081,ignite,The scandal threatened to ignite a political crisis that could destabilize the entire government.
