number,word,example
11075,conservatory,"We decided to have breakfast in the conservatory, as the sun was streaming in through the glass roof."
11075,conservatory,The music conservatory offers scholarships to exceptionally talented young musicians.
11075,conservatory,Adding a conservatory to the back of the house significantly increased its value.
11075,conservatory,"She spent hours in the conservatory, tending to her orchids and other tropical plants."
11075,conservatory,"After graduating from the dance conservatory, he landed a role in a Broadway production."
11076,sheath,He carefully slid the katana back into its sheath after practicing his swordsmanship.
11076,sheath,The electrician used a heat shrink sheath to insulate the exposed wires.
11076,sheath,The banana's yellow sheath protects the fruit inside until it's ready to be eaten.
11076,sheath,The surgeon used a protective sheath during the procedure to prevent damage to surrounding tissues.
11076,sheath,She removed the hunting knife from its leather sheath and began preparing the kindling for a fire.
11077,inlaid,The antique table featured a beautiful inlaid design of mother-of-pearl.
11077,inlaid,My grandmother's jewelry box has a small mirror inlaid in the lid.
11077,inlaid,The craftsman carefully inlaid the different colored woods to create a stunning geometric pattern.
11077,inlaid,"I'm thinking of getting a guitar with an inlaid fretboard, but they're usually more expensive."
11077,inlaid,The museum displayed a ceremonial dagger with intricate gold filigree inlaid into its handle.
11078,glint,I saw a glint of sunlight on the lake as the clouds parted.
11078,glint,There was a mischievous glint in his eye as he told the joke.
11078,glint,The glint of the diamond ring caught her attention from across the room.
11078,glint,He could see the glint of steel in the soldier's hand as he raised his weapon.
11078,glint,"Despite his tough exterior, I detected a glint of sadness in his eyes when he spoke about his past."
11079,gurgle,The baby let out a happy gurgle as his mother tickled his tummy.
11079,gurgle,I could hear the water gurgle down the drain after I unplugged the sink.
11079,gurgle,The old coffee maker made a strange gurgling sound before finally sputtering to a stop.
11079,gurgle,The stream began to gurgle gently as the snow melted in the spring sun.
11079,gurgle,"Despite the doctor's attempts to clear his throat, a faint gurgle was still audible, indicating fluid in his lungs."
11080,vale,The picturesque village nestled in the vale was a welcome sight after a long journey.
11080,vale,"From the mountain peak, we gazed down upon the tranquil vale stretching out before us."
11080,vale,"He bid a final vale to his childhood home, knowing he would likely never return."
11080,vale,The annual Vale of Glamorgan agricultural show is a popular event for local farmers.
11080,vale,"Life is often described as a vale of tears, filled with sorrow and hardship, but also moments of joy."
11081,impinge,The new regulations might impinge on the company's ability to innovate.
11081,impinge,"I didn't want to impinge on your privacy, so I waited outside."
11081,impinge,The noise from the construction site began to impinge on my ability to concentrate.
11081,impinge,His constant negativity started to impinge on my own positive outlook.
11081,impinge,We must ensure that development does not impinge on the natural habitats of endangered species.
11082,oneness,The yoga retreat focused on achieving a sense of oneness with nature and the universe.
11082,oneness,"Despite their different backgrounds, the team developed a strong sense of oneness, working together seamlessly to achieve their goals."
